candidate_id,Constraint,template,rule,simulator_supported,arg0,arg1,Support,Coverage,Confidence
notchainsuccession_Create_Purchase_Order_Create_Purchase_Requisition,"NotChainSuccession(Create Purchase Order, Create Purchase Requisition)",notchainsuccession,NotChainSuccession,True,Create Purchase Order,Create Purchase Requisition,0.112,0.112,1.0
coexistence_Create_Purchase_Order_Create_Quotation_comparison_Map,"CoExistence(Create Purchase Order, Create Quotation comparison Map)",coexistence,coexistence,True,Create Purchase Order,Create Quotation comparison Map,0.091,0.091,1.0
notchainsuccession_Create_Purchase_Order_Create_Quotation_comparison_Map,"NotChainSuccession(Create Purchase Order, Create Quotation comparison Map)",notchainsuccession,NotChainSuccession,True,Create Purchase Order,Create Quotation comparison Map,0.091,0.091,1.0
notchainsuccession_Create_Purchase_Order_Create_Request_for_Quotation,"NotChainSuccession(Create Purchase Order, Create Request for Quotation)",notchainsuccession,NotChainSuccession,True,Create Purchase Order,Create Request for Quotation,0.105,0.105,1.0
coexistence_Create_Purchase_Order_Deliver_Goods_Services,"CoExistence(Create Purchase Order, Deliver Goods Services)",coexistence,coexistence,True,Create Purchase Order,Deliver Goods Services,0.091,0.091,1.0
notchainsuccession_Create_Purchase_Order_Deliver_Goods_Services,"NotChainSuccession(Create Purchase Order, Deliver Goods Services)",notchainsuccession,NotChainSuccession,True,Create Purchase Order,Deliver Goods Services,0.091,0.091,1.0
coexistence_Create_Purchase_Order_Pay_Invoice,"CoExistence(Create Purchase Order, Pay Invoice)",coexistence,coexistence,True,Create Purchase Order,Pay Invoice,0.091,0.091,1.0
notchainsuccession_Create_Purchase_Order_Pay_Invoice,"NotChainSuccession(Create Purchase Order, Pay Invoice)",notchainsuccession,NotChainSuccession,True,Create Purchase Order,Pay Invoice,0.091,0.091,1.0
coexistence_Create_Purchase_Order_Release_Purchase_Order,"CoExistence(Create Purchase Order, Release Purchase Order)",coexistence,coexistence,True,Create Purchase Order,Release Purchase Order,0.093,0.093,1.0
notchainsuccession_Create_Purchase_Order_Release_Purchase_Order,"NotChainSuccession(Create Purchase Order, Release Purchase Order)",notchainsuccession,NotChainSuccession,True,Create Purchase Order,Release Purchase Order,0.093,0.093,1.0
coexistence_Create_Purchase_Order_Release_Suppliers_Invoice,"CoExistence(Create Purchase Order, Release Suppliers Invoice)'",coexistence,coexistence,True,Create Purchase Order,Release Suppliers Invoice,0.088,0.089,0.988
notchainsuccession_Create_Purchase_Order_Release_Suppliers_Invoice,"NotChainSuccession(Create Purchase Order, Release Suppliers Invoice)'",notchainsuccession,NotChainSuccession,True,Create Purchase Order,Release Suppliers Invoice,0.089,0.089,1.0
coexistence_Create_Purchase_Order_Send_Invoice,"CoExistence(Create Purchase Order, Send Invoice)",coexistence,coexistence,True,Create Purchase Order,Send Invoice,0.091,0.091,1.0
notchainsuccession_Create_Purchase_Order_Send_Invoice,"NotChainSuccession(Create Purchase Order, Send Invoice)",notchainsuccession,NotChainSuccession,True,Create Purchase Order,Send Invoice,0.091,0.091,1.0
coexistence_Create_Purchase_Order_Send_Request_for_Quotation_to_Supplier,"CoExistence(Create Purchase Order, Send Request for Quotation to Supplier)",coexistence,coexistence,True,Create Purchase Order,Send Request for Quotation to Supplier,0.091,0.091,1.0
notchainsuccession_Create_Purchase_Order_Send_Request_for_Quotation_to_Supplier,"NotChainSuccession(Create Purchase Order, Send Request for Quotation to Supplier)",notchainsuccession,NotChainSuccession,True,Create Purchase Order,Send Request for Quotation to Supplier,0.091,0.091,1.0
coexistence_Create_Purchase_Order_Settle_Conditions_With_Supplier,"CoExistence(Create Purchase Order, Settle Conditions With Supplier)",coexistence,coexistence,True,Create Purchase Order,Settle Conditions With Supplier,0.091,0.091,1.0
notchainsuccession_Create_Purchase_Order_Settle_Conditions_With_Supplier,"NotChainSuccession(Create Purchase Order, Settle Conditions With Supplier)",notchainsuccession,NotChainSuccession,True,Create Purchase Order,Settle Conditions With Supplier,0.091,0.091,1.0
init_Create_Purchase_Requisition,Init(Create Purchase Requisition),init,,False,Create Purchase Requisition,,1.0,1.0,1.0
notprecedence_Amend_Request_for_Quotation_Create_Purchase_Requisition,"NotPrecedence(Amend Request for Quotation, Create Purchase Requisition)",notprecedence,,False,Amend Request for Quotation,Create Purchase Requisition,0.067,0.067,1.0
notprecedence_Analyze_Purchase_Requisition_Create_Purchase_Requisition,"NotPrecedence(Analyze Purchase Requisition, Create Purchase Requisition)",notprecedence,,False,Analyze Purchase Requisition,Create Purchase Requisition,0.067,0.067,1.0
notprecedence_Analyze_Quotation_Comparison_Map_Create_Purchase_Requisition,"NotPrecedence(Analyze Quotation Comparison Map, Create Purchase Requisition)",notprecedence,,False,Analyze Quotation Comparison Map,Create Purchase Requisition,0.067,0.067,1.0
notprecedence_Analyze_Request_for_Quotation_Create_Purchase_Requisition,"NotPrecedence(Analyze Request for Quotation, Create Purchase Requisition)",notprecedence,,False,Analyze Request for Quotation,Create Purchase Requisition,0.067,0.067,1.0
notprecedence_Approve_Purchase_Order_for_payment_Create_Purchase_Requisition,"NotPrecedence(Approve Purchase Order for payment, Create Purchase Requisition)",notprecedence,,False,Approve Purchase Order for payment,Create Purchase Requisition,0.067,0.067,1.0
notprecedence_Authorize_Suppliers_Invoice_payment_Create_Purchase_Requisition,"NotPrecedence(Authorize Suppliers Invoice payment, Create Purchase Requisition)'",notprecedence,,False,Authorize Suppliers Invoice payment,Create Purchase Requisition,0.067,0.067,1.0
notprecedence_Choose_best_option_Create_Purchase_Requisition,"NotPrecedence(Choose best option, Create Purchase Requisition)",notprecedence,,False,Choose best option,Create Purchase Requisition,0.067,0.067,1.0
notprecedence_Confirm_Purchase_Order_Create_Purchase_Requisition,"NotPrecedence(Confirm Purchase Order, Create Purchase Requisition)",notprecedence,,False,Confirm Purchase Order,Create Purchase Requisition,0.067,0.067,1.0
notprecedence_Create_Purchase_Order_Create_Purchase_Requisition,"NotPrecedence(Create Purchase Order, Create Purchase Requisition)",notprecedence,,False,Create Purchase Order,Create Purchase Requisition,0.067,0.067,1.0
notresponse_Create_Purchase_Requisition_Amend_Purchase_Requisition,"NotResponse(Create Purchase Requisition, Amend Purchase Requisition)",notresponse,,False,Create Purchase Requisition,Amend Purchase Requisition,0.065,0.067,0.982
notchainresponse_Create_Purchase_Requisition_Amend_Request_for_Quotation,"NotChainResponse(Create Purchase Requisition, Amend Request for Quotation)",notchainresponse,,False,Create Purchase Requisition,Amend Request for Quotation,0.067,0.067,1.0
notchainresponse_Create_Purchase_Requisition_Analyze_Quotation_Comparison_Map,"NotChainResponse(Create Purchase Requisition, Analyze Quotation Comparison Map)",notchainresponse,,False,Create Purchase Requisition,Analyze Quotation Comparison Map,0.067,0.067,1.0
notchainresponse_Create_Purchase_Requisition_Analyze_Request_for_Quotation,"NotChainResponse(Create Purchase Requisition, Analyze Request for Quotation)",notchainresponse,,False,Create Purchase Requisition,Analyze Request for Quotation,0.067,0.067,1.0
notchainresponse_Create_Purchase_Requisition_Approve_Purchase_Order_for_payment,"NotChainResponse(Create Purchase Requisition, Approve Purchase Order for payment)",notchainresponse,,False,Create Purchase Requisition,Approve Purchase Order for payment,0.067,0.067,1.0
notchainresponse_Create_Purchase_Requisition_Authorize_Suppliers_Invoice_payment,"NotChainResponse(Create Purchase Requisition, Authorize Suppliers Invoice payment)'",notchainresponse,,False,Create Purchase Requisition,Authorize Suppliers Invoice payment,0.067,0.067,1.0
notchainresponse_Create_Purchase_Requisition_Choose_best_option,"NotChainResponse(Create Purchase Requisition, Choose best option)",notchainresponse,,False,Create Purchase Requisition,Choose best option,0.067,0.067,1.0
notchainresponse_Create_Purchase_Requisition_Confirm_Purchase_Order,"NotChainResponse(Create Purchase Requisition, Confirm Purchase Order)",notchainresponse,,False,Create Purchase Requisition,Confirm Purchase Order,0.067,0.067,1.0
notchainresponse_Create_Purchase_Requisition_Create_Purchase_Order,"NotChainResponse(Create Purchase Requisition, Create Purchase Order)",notchainresponse,,False,Create Purchase Requisition,Create Purchase Order,0.067,0.067,1.0
notchainresponse_Create_Purchase_Requisition_Create_Quotation_comparison_Map,"NotChainResponse(Create Purchase Requisition, Create Quotation comparison Map)",notchainresponse,,False,Create Purchase Requisition,Create Quotation comparison Map,0.067,0.067,1.0
notchainresponse_Create_Purchase_Requisition_Deliver_Goods_Services,"NotChainResponse(Create Purchase Requisition, Deliver Goods Services)",notchainresponse,,False,Create Purchase Requisition,Deliver Goods Services,0.067,0.067,1.0
notchainresponse_Create_Purchase_Requisition_Pay_Invoice,"NotChainResponse(Create Purchase Requisition, Pay Invoice)",notchainresponse,,False,Create Purchase Requisition,Pay Invoice,0.067,0.067,1.0
notchainresponse_Create_Purchase_Requisition_Release_Purchase_Order,"NotChainResponse(Create Purchase Requisition, Release Purchase Order)",notchainresponse,,False,Create Purchase Requisition,Release Purchase Order,0.067,0.067,1.0
notchainresponse_Create_Purchase_Requisition_Release_Suppliers_Invoice,"NotChainResponse(Create Purchase Requisition, Release Suppliers Invoice)'",notchainresponse,,False,Create Purchase Requisition,Release Suppliers Invoice,0.067,0.067,1.0
notchainresponse_Create_Purchase_Requisition_Send_Invoice,"NotChainResponse(Create Purchase Requisition, Send Invoice)",notchainresponse,,False,Create Purchase Requisition,Send Invoice,0.067,0.067,1.0
notchainresponse_Create_Purchase_Requisition_Send_Request_for_Quotation_to_Supplier,"NotChainResponse(Create Purchase Requisition, Send Request for Quotation to Supplier)",notchainresponse,,False,Create Purchase Requisition,Send Request for Quotation to Supplier,0.067,0.067,1.0
notchainresponse_Create_Purchase_Requisition_Settle_Conditions_With_Supplier,"NotChainResponse(Create Purchase Requisition, Settle Conditions With Supplier)",notchainresponse,,False,Create Purchase Requisition,Settle Conditions With Supplier,0.067,0.067,1.0
notchainresponse_Create_Purchase_Requisition_Settle_Dispute_With_Supplier,"NotChainResponse(Create Purchase Requisition, Settle Dispute With Supplier)",notchainresponse,,False,Create Purchase Requisition,Settle Dispute With Supplier,0.067,0.067,1.0
notprecedence_Create_Quotation_comparison_Map_Create_Purchase_Requisition,"NotPrecedence(Create Quotation comparison Map, Create Purchase Requisition)",notprecedence,,False,Create Quotation comparison Map,Create Purchase Requisition,0.067,0.067,1.0
notprecedence_Create_Request_for_Quotation_Create_Purchase_Requisition,"NotPrecedence(Create Request for Quotation, Create Purchase Requisition)",notprecedence,,False,Create Request for Quotation,Create Purchase Requisition,0.067,0.067,1.0
notprecedence_Deliver_Goods_Services_Create_Purchase_Requisition,"NotPrecedence(Deliver Goods Services, Create Purchase Requisition)",notprecedence,,False,Deliver Goods Services,Create Purchase Requisition,0.067,0.067,1.0
notprecedence_Pay_Invoice_Create_Purchase_Requisition,"NotPrecedence(Pay Invoice, Create Purchase Requisition)",notprecedence,,False,Pay Invoice,Create Purchase Requisition,0.067,0.067,1.0
notprecedence_Release_Purchase_Order_Create_Purchase_Requisition,"NotPrecedence(Release Purchase Order, Create Purchase Requisition)",notprecedence,,False,Release Purchase Order,Create Purchase Requisition,0.067,0.067,1.0
notprecedence_Release_Suppliers_Invoice_Create_Purchase_Requisition,"NotPrecedence(Release Suppliers Invoice, Create Purchase Requisition)'",notprecedence,,False,Release Suppliers Invoice,Create Purchase Requisition,0.067,0.067,1.0
notprecedence_Send_Invoice_Create_Purchase_Requisition,"NotPrecedence(Send Invoice, Create Purchase Requisition)",notprecedence,,False,Send Invoice,Create Purchase Requisition,0.067,0.067,1.0
notprecedence_Send_Request_for_Quotation_to_Supplier_Create_Purchase_Requisition,"NotPrecedence(Send Request for Quotation to Supplier, Create Purchase Requisition)",notprecedence,,False,Send Request for Quotation to Supplier,Create Purchase Requisition,0.067,0.067,1.0
notprecedence_Settle_Conditions_With_Supplier_Create_Purchase_Requisition,"NotPrecedence(Settle Conditions With Supplier, Create Purchase Requisition)",notprecedence,,False,Settle Conditions With Supplier,Create Purchase Requisition,0.067,0.067,1.0
notprecedence_Settle_Dispute_With_Supplier_Create_Purchase_Requisition,"NotPrecedence(Settle Dispute With Supplier, Create Purchase Requisition)",notprecedence,,False,Settle Dispute With Supplier,Create Purchase Requisition,0.067,0.067,1.0
coexistence_Create_Quotation_comparison_Map_Analyze_Quotation_Comparison_Map,"CoExistence(Create Quotation comparison Map, Analyze Quotation Comparison Map)",coexistence,coexistence,True,Create Quotation comparison Map,Analyze Quotation Comparison Map,0.091,0.091,1.0
notchainsuccession_Create_Quotation_comparison_Map_Analyze_Request_for_Quotation,"NotChainSuccession(Create Quotation comparison Map, Analyze Request for Quotation)",notchainsuccession,NotChainSuccession,True,Create Quotation comparison Map,Analyze Request for Quotation,0.167,0.167,1.0
coexistence_Create_Quotation_comparison_Map_Approve_Purchase_Order_for_payment,"CoExistence(Create Quotation comparison Map, Approve Purchase Order for payment)",coexistence,coexistence,True,Create Quotation comparison Map,Approve Purchase Order for payment,0.091,0.091,1.0
notchainsuccession_Create_Quotation_comparison_Map_Approve_Purchase_Order_for_payment,"NotChainSuccession(Create Quotation comparison Map, Approve Purchase Order for payment)",notchainsuccession,NotChainSuccession,True,Create Quotation comparison Map,Approve Purchase Order for payment,0.091,0.091,1.0
coexistence_Create_Quotation_comparison_Map_Authorize_Suppliers_Invoice_payment,"CoExistence(Create Quotation comparison Map, Authorize Suppliers Invoice payment)'",coexistence,coexistence,True,Create Quotation comparison Map,Authorize Suppliers Invoice payment,0.091,0.091,1.0
notchainsuccession_Create_Quotation_comparison_Map_Authorize_Suppliers_Invoice_payment,"NotChainSuccession(Create Quotation comparison Map, Authorize Suppliers Invoice payment)'",notchainsuccession,NotChainSuccession,True,Create Quotation comparison Map,Authorize Suppliers Invoice payment,0.091,0.091,1.0
coexistence_Create_Quotation_comparison_Map_Choose_best_option,"CoExistence(Create Quotation comparison Map, Choose best option)",coexistence,coexistence,True,Create Quotation comparison Map,Choose best option,0.091,0.091,1.0
notchainsuccession_Create_Quotation_comparison_Map_Choose_best_option,"NotChainSuccession(Create Quotation comparison Map, Choose best option)",notchainsuccession,NotChainSuccession,True,Create Quotation comparison Map,Choose best option,0.091,0.091,1.0
coexistence_Create_Quotation_comparison_Map_Confirm_Purchase_Order,"CoExistence(Create Quotation comparison Map, Confirm Purchase Order)",coexistence,coexistence,True,Create Quotation comparison Map,Confirm Purchase Order,0.091,0.091,1.0
notchainsuccession_Create_Quotation_comparison_Map_Confirm_Purchase_Order,"NotChainSuccession(Create Quotation comparison Map, Confirm Purchase Order)",notchainsuccession,NotChainSuccession,True,Create Quotation comparison Map,Confirm Purchase Order,0.091,0.091,1.0
coexistence_Create_Quotation_comparison_Map_Create_Purchase_Order,"CoExistence(Create Quotation comparison Map, Create Purchase Order)",coexistence,coexistence,True,Create Quotation comparison Map,Create Purchase Order,0.091,0.091,1.0
notchainsuccession_Create_Quotation_comparison_Map_Create_Purchase_Order,"NotChainSuccession(Create Quotation comparison Map, Create Purchase Order)",notchainsuccession,NotChainSuccession,True,Create Quotation comparison Map,Create Purchase Order,0.091,0.091,1.0
notchainsuccession_Create_Quotation_comparison_Map_Create_Purchase_Requisition,"NotChainSuccession(Create Quotation comparison Map, Create Purchase Requisition)",notchainsuccession,NotChainSuccession,True,Create Quotation comparison Map,Create Purchase Requisition,0.112,0.112,1.0
notchainsuccession_Create_Quotation_comparison_Map_Create_Request_for_Quotation,"NotChainSuccession(Create Quotation comparison Map, Create Request for Quotation)",notchainsuccession,NotChainSuccession,True,Create Quotation comparison Map,Create Request for Quotation,0.105,0.105,1.0
coexistence_Create_Quotation_comparison_Map_Deliver_Goods_Services,"CoExistence(Create Quotation comparison Map, Deliver Goods Services)",coexistence,coexistence,True,Create Quotation comparison Map,Deliver Goods Services,0.091,0.091,1.0
notchainsuccession_Create_Quotation_comparison_Map_Deliver_Goods_Services,"NotChainSuccession(Create Quotation comparison Map, Deliver Goods Services)",notchainsuccession,NotChainSuccession,True,Create Quotation comparison Map,Deliver Goods Services,0.091,0.091,1.0
coexistence_Create_Quotation_comparison_Map_Pay_Invoice,"CoExistence(Create Quotation comparison Map, Pay Invoice)",coexistence,coexistence,True,Create Quotation comparison Map,Pay Invoice,0.091,0.091,1.0
notchainsuccession_Create_Quotation_comparison_Map_Pay_Invoice,"NotChainSuccession(Create Quotation comparison Map, Pay Invoice)",notchainsuccession,NotChainSuccession,True,Create Quotation comparison Map,Pay Invoice,0.091,0.091,1.0
coexistence_Create_Quotation_comparison_Map_Release_Purchase_Order,"CoExistence(Create Quotation comparison Map, Release Purchase Order)",coexistence,coexistence,True,Create Quotation comparison Map,Release Purchase Order,0.093,0.093,1.0
notchainsuccession_Create_Quotation_comparison_Map_Release_Purchase_Order,"NotChainSuccession(Create Quotation comparison Map, Release Purchase Order)",notchainsuccession,NotChainSuccession,True,Create Quotation comparison Map,Release Purchase Order,0.093,0.093,1.0
coexistence_Create_Quotation_comparison_Map_Release_Suppliers_Invoice,"CoExistence(Create Quotation comparison Map, Release Suppliers Invoice)'",coexistence,coexistence,True,Create Quotation comparison Map,Release Suppliers Invoice,0.088,0.089,0.988
notchainsuccession_Create_Quotation_comparison_Map_Release_Suppliers_Invoice,"NotChainSuccession(Create Quotation comparison Map, Release Suppliers Invoice)'",notchainsuccession,NotChainSuccession,True,Create Quotation comparison Map,Release Suppliers Invoice,0.089,0.089,1.0
coexistence_Create_Quotation_comparison_Map_Send_Invoice,"CoExistence(Create Quotation comparison Map, Send Invoice)",coexistence,coexistence,True,Create Quotation comparison Map,Send Invoice,0.091,0.091,1.0
notchainsuccession_Create_Quotation_comparison_Map_Send_Invoice,"NotChainSuccession(Create Quotation comparison Map, Send Invoice)",notchainsuccession,NotChainSuccession,True,Create Quotation comparison Map,Send Invoice,0.091,0.091,1.0
coexistence_Create_Quotation_comparison_Map_Send_Request_for_Quotation_to_Supplier,"CoExistence(Create Quotation comparison Map, Send Request for Quotation to Supplier)",coexistence,coexistence,True,Create Quotation comparison Map,Send Request for Quotation to Supplier,0.091,0.091,1.0
notchainsuccession_Create_Quotation_comparison_Map_Send_Request_for_Quotation_to_Supplier,"NotChainSuccession(Create Quotation comparison Map, Send Request for Quotation to Supplier)",notchainsuccession,NotChainSuccession,True,Create Quotation comparison Map,Send Request for Quotation to Supplier,0.091,0.091,1.0
coexistence_Create_Quotation_comparison_Map_Settle_Conditions_With_Supplier,"CoExistence(Create Quotation comparison Map, Settle Conditions With Supplier)",coexistence,coexistence,True,Create Quotation comparison Map,Settle Conditions With Supplier,0.091,0.091,1.0
notchainsuccession_Create_Quotation_comparison_Map_Settle_Conditions_With_Supplier,"NotChainSuccession(Create Quotation comparison Map, Settle Conditions With Supplier)",notchainsuccession,NotChainSuccession,True,Create Quotation comparison Map,Settle Conditions With Supplier,0.091,0.091,1.0
notprecedence_Amend_Request_for_Quotation_Create_Request_for_Quotation,"NotPrecedence(Amend Request for Quotation, Create Request for Quotation)",notprecedence,,False,Amend Request for Quotation,Create Request for Quotation,0.06,0.06,1.0
notprecedence_Analyze_Quotation_Comparison_Map_Create_Request_for_Quotation,"NotPrecedence(Analyze Quotation Comparison Map, Create Request for Quotation)",notprecedence,,False,Analyze Quotation Comparison Map,Create Request for Quotation,0.06,0.06,1.0
notprecedence_Analyze_Request_for_Quotation_Create_Request_for_Quotation,"NotPrecedence(Analyze Request for Quotation, Create Request for Quotation)",notprecedence,,False,Analyze Request for Quotation,Create Request for Quotation,0.06,0.06,1.0
notprecedence_Approve_Purchase_Order_for_payment_Create_Request_for_Quotation,"NotPrecedence(Approve Purchase Order for payment, Create Request for Quotation)",notprecedence,,False,Approve Purchase Order for payment,Create Request for Quotation,0.06,0.06,1.0
notprecedence_Authorize_Suppliers_Invoice_payment_Create_Request_for_Quotation,"NotPrecedence(Authorize Suppliers Invoice payment, Create Request for Quotation)'",notprecedence,,False,Authorize Suppliers Invoice payment,Create Request for Quotation,0.06,0.06,1.0
notprecedence_Choose_best_option_Create_Request_for_Quotation,"NotPrecedence(Choose best option, Create Request for Quotation)",notprecedence,,False,Choose best option,Create Request for Quotation,0.06,0.06,1.0
notprecedence_Confirm_Purchase_Order_Create_Request_for_Quotation,"NotPrecedence(Confirm Purchase Order, Create Request for Quotation)",notprecedence,,False,Confirm Purchase Order,Create Request for Quotation,0.06,0.06,1.0
notprecedence_Create_Purchase_Order_Create_Request_for_Quotation,"NotPrecedence(Create Purchase Order, Create Request for Quotation)",notprecedence,,False,Create Purchase Order,Create Request for Quotation,0.06,0.06,1.0
precedence_Create_Purchase_Requisition_Create_Request_for_Quotation,"Precedence(Create Purchase Requisition, Create Request for Quotation)",precedence,precedence,True,Create Purchase Requisition,Create Request for Quotation,0.06,0.06,1.0
notprecedence_Create_Quotation_comparison_Map_Create_Request_for_Quotation,"NotPrecedence(Create Quotation comparison Map, Create Request for Quotation)",notprecedence,,False,Create Quotation comparison Map,Create Request for Quotation,0.06,0.06,1.0
notresponse_Create_Request_for_Quotation_Amend_Purchase_Requisition,"NotResponse(Create Request for Quotation, Amend Purchase Requisition)",notresponse,,False,Create Request for Quotation,Amend Purchase Requisition,0.06,0.06,1.0
notchainresponse_Create_Request_for_Quotation_Amend_Request_for_Quotation,"NotChainResponse(Create Request for Quotation, Amend Request for Quotation)",notchainresponse,,False,Create Request for Quotation,Amend Request for Quotation,0.06,0.06,1.0
notresponse_Create_Request_for_Quotation_Analyze_Purchase_Requisition,"NotResponse(Create Request for Quotation, Analyze Purchase Requisition)",notresponse,,False,Create Request for Quotation,Analyze Purchase Requisition,0.06,0.06,1.0
notchainresponse_Create_Request_for_Quotation_Analyze_Quotation_Comparison_Map,"NotChainResponse(Create Request for Quotation, Analyze Quotation Comparison Map)",notchainresponse,,False,Create Request for Quotation,Analyze Quotation Comparison Map,0.06,0.06,1.0
response_Create_Request_for_Quotation_Analyze_Request_for_Quotation,"Response(Create Request for Quotation, Analyze Request for Quotation)",response,eventually,True,Create Request for Quotation,Analyze Request for Quotation,0.06,0.06,1.0
coexistence_Create_Request_for_Quotation_Analyze_Request_for_Quotation,"CoExistence(Create Request for Quotation, Analyze Request for Quotation)",coexistence,coexistence,True,Create Request for Quotation,Analyze Request for Quotation,0.181,0.181,1.0
notchainresponse_Create_Request_for_Quotation_Approve_Purchase_Order_for_payment,"NotChainResponse(Create Request for Quotation, Approve Purchase Order for payment)",notchainresponse,,False,Create Request for Quotation,Approve Purchase Order for payment,0.06,0.06,1.0
notchainresponse_Create_Request_for_Quotation_Authorize_Suppliers_Invoice_payment,"NotChainResponse(Create Request for Quotation, Authorize Suppliers Invoice payment)'",notchainresponse,,False,Create Request for Quotation,Authorize Suppliers Invoice payment,0.06,0.06,1.0
notchainresponse_Create_Request_for_Quotation_Choose_best_option,"NotChainResponse(Create Request for Quotation, Choose best option)",notchainresponse,,False,Create Request for Quotation,Choose best option,0.06,0.06,1.0
notchainresponse_Create_Request_for_Quotation_Confirm_Purchase_Order,"NotChainResponse(Create Request for Quotation, Confirm Purchase Order)",notchainresponse,,False,Create Request for Quotation,Confirm Purchase Order,0.06,0.06,1.0
notchainresponse_Create_Request_for_Quotation_Create_Purchase_Order,"NotChainResponse(Create Request for Quotation, Create Purchase Order)",notchainresponse,,False,Create Request for Quotation,Create Purchase Order,0.06,0.06,1.0
notresponse_Create_Request_for_Quotation_Create_Purchase_Requisition,"NotResponse(Create Request for Quotation, Create Purchase Requisition)",notresponse,,False,Create Request for Quotation,Create Purchase Requisition,0.06,0.06,1.0
notchainsuccession_Create_Request_for_Quotation_Create_Purchase_Requisition,"NotChainSuccession(Create Request for Quotation, Create Purchase Requisition)",notchainsuccession,NotChainSuccession,True,Create Request for Quotation,Create Purchase Requisition,0.126,0.126,1.0
notchainresponse_Create_Request_for_Quotation_Create_Quotation_comparison_Map,"NotChainResponse(Create Request for Quotation, Create Quotation comparison Map)",notchainresponse,,False,Create Request for Quotation,Create Quotation comparison Map,0.06,0.06,1.0
notchainresponse_Create_Request_for_Quotation_Deliver_Goods_Services,"NotChainResponse(Create Request for Quotation, Deliver Goods Services)",notchainresponse,,False,Create Request for Quotation,Deliver Goods Services,0.06,0.06,1.0
notchainresponse_Create_Request_for_Quotation_Pay_Invoice,"NotChainResponse(Create Request for Quotation, Pay Invoice)",notchainresponse,,False,Create Request for Quotation,Pay Invoice,0.06,0.06,1.0
notchainresponse_Create_Request_for_Quotation_Release_Purchase_Order,"NotChainResponse(Create Request for Quotation, Release Purchase Order)",notchainresponse,,False,Create Request for Quotation,Release Purchase Order,0.06,0.06,1.0
notchainresponse_Create_Request_for_Quotation_Release_Suppliers_Invoice,"NotChainResponse(Create Request for Quotation, Release Suppliers Invoice)'",notchainresponse,,False,Create Request for Quotation,Release Suppliers Invoice,0.06,0.06,1.0
notchainresponse_Create_Request_for_Quotation_Send_Invoice,"NotChainResponse(Create Request for Quotation, Send Invoice)",notchainresponse,,False,Create Request for Quotation,Send Invoice,0.06,0.06,1.0
notchainresponse_Create_Request_for_Quotation_Send_Request_for_Quotation_to_Supplier,"NotChainResponse(Create Request for Quotation, Send Request for Quotation to Supplier)",notchainresponse,,False,Create Request for Quotation,Send Request for Quotation to Supplier,0.06,0.06,1.0
notchainresponse_Create_Request_for_Quotation_Settle_Conditions_With_Supplier,"NotChainResponse(Create Request for Quotation, Settle Conditions With Supplier)",notchainresponse,,False,Create Request for Quotation,Settle Conditions With Supplier,0.06,0.06,1.0
notchainresponse_Create_Request_for_Quotation_Settle_Dispute_With_Supplier,"NotChainResponse(Create Request for Quotation, Settle Dispute With Supplier)",notchainresponse,,False,Create Request for Quotation,Settle Dispute With Supplier,0.06,0.06,1.0
notprecedence_Deliver_Goods_Services_Create_Request_for_Quotation,"NotPrecedence(Deliver Goods Services, Create Request for Quotation)",notprecedence,,False,Deliver Goods Services,Create Request for Quotation,0.06,0.06,1.0
notprecedence_Pay_Invoice_Create_Request_for_Quotation,"NotPrecedence(Pay Invoice, Create Request for Quotation)",notprecedence,,False,Pay Invoice,Create Request for Quotation,0.06,0.06,1.0
notprecedence_Release_Purchase_Order_Create_Request_for_Quotation,"NotPrecedence(Release Purchase Order, Create Request for Quotation)",notprecedence,,False,Release Purchase Order,Create Request for Quotation,0.06,0.06,1.0
notprecedence_Release_Suppliers_Invoice_Create_Request_for_Quotation,"NotPrecedence(Release Suppliers Invoice, Create Request for Quotation)'",notprecedence,,False,Release Suppliers Invoice,Create Request for Quotation,0.06,0.06,1.0
notprecedence_Send_Invoice_Create_Request_for_Quotation,"NotPrecedence(Send Invoice, Create Request for Quotation)",notprecedence,,False,Send Invoice,Create Request for Quotation,0.06,0.06,1.0
notprecedence_Send_Request_for_Quotation_to_Supplier_Create_Request_for_Quotation,"NotPrecedence(Send Request for Quotation to Supplier, Create Request for Quotation)",notprecedence,,False,Send Request for Quotation to Supplier,Create Request for Quotation,0.06,0.06,1.0
notprecedence_Settle_Conditions_With_Supplier_Create_Request_for_Quotation,"NotPrecedence(Settle Conditions With Supplier, Create Request for Quotation)",notprecedence,,False,Settle Conditions With Supplier,Create Request for Quotation,0.06,0.06,1.0
notprecedence_Settle_Dispute_With_Supplier_Create_Request_for_Quotation,"NotPrecedence(Settle Dispute With Supplier, Create Request for Quotation)",notprecedence,,False,Settle Dispute With Supplier,Create Request for Quotation,0.06,0.06,1.0
coexistence_Deliver_Goods_Services_Analyze_Quotation_Comparison_Map,"CoExistence(Deliver Goods Services, Analyze Quotation Comparison Map)",coexistence,coexistence,True,Deliver Goods Services,Analyze Quotation Comparison Map,0.091,0.091,1.0
notchainsuccession_Deliver_Goods_Services_Analyze_Quotation_Comparison_Map,"NotChainSuccession(Deliver Goods Services, Analyze Quotation Comparison Map)",notchainsuccession,NotChainSuccession,True,Deliver Goods Services,Analyze Quotation Comparison Map,0.091,0.091,1.0
